ID,City,State,Latitude,Longitude,Tot
540,PHOENIX,AZ,33.4484367,-112.074141,1
541,Florence,AZ,33.0314508,-111.3873431,10
542,Salome,AZ,33.778407,-113.6040548,6
543,Quartzite,AZ,33.4768919,-110.7513663,12
544,Pearce,AZ,31.9050865,-109.8206232,3
545,Green Valley,AZ,31.8484548,-111.0265945,26
546,BULLHEAD CITY,AZ,35.1477774,-114.568298,1
547,San Tan Valley,AZ,33.1775233,-111.547892,44
548,Highway 87,AZ,34.52922675,-112.4633854,1
549,Clifton,AZ,33.0508966,-109.2961826,1
550,North Phoenix,AZ,32.2581142,-109.8356832,9
551,Scottsdale/Fountain Hills,AZ,33.6049259,-111.7630123,1
552,Topock,AZ,34.7186016,-114.483911,1
553,Lakeside,AZ,34.154488,-109.9734405,8
554,Bagdad,AZ,34.57774,-113.1742845,3
555,Corona de Tucson,AZ,31.959317,-110.7685377,1
556,Wikieup,AZ,34.7033462,-113.6113242,3
557,Marana,AZ,32.4446988,-111.215709,21
558,Wenden,AZ,33.8335125,-113.545831,2
559,Litchfield Park,AZ,33.4933796,-112.358124,18
560,Waddell,AZ,33.6114269,-112.4271084,6
561,Chandler/Gilbert,AZ,33.23496785,-111.7218728,2
562,Eagle Eye Road,AZ,33.9573251,-113.1764903,1
563,Sun City,AZ,33.6169035,-112.280118,9
564,Page,AZ,36.9148305,-111.457294,6
565,Quartzsite,AZ,33.6669903,-114.21681,11
566,North Peoria,AZ,33.9061035,-112.272279,1
567,Sonoita,AZ,31.6723455,-110.6619555,2
568,Four Peaks Wilderness,AZ,33.6360935,-111.3254081,1
569,Bullhead city,AZ,35.1477774,-114.568298,1
570,Paradise Valley,AZ,33.5428006,-111.9556001,14
571,Sun Lakes,AZ,33.2178895,-111.8671751,4
572,Camp Verde,AZ,34.5636358,-111.854317,13
573,Holbrook,AZ,34.9037063,-110.159316,7
574,Eloy,AZ,32.7551703,-111.553493,7
575,Grand Canyon Village,AZ,36.045879,-112.1540187,3
576,Somerton,AZ,32.5964404,-114.709677,1
577,Rimrock,AZ,34.6450394,-111.7848411,2
578,Many Farms,AZ,36.350497,-109.6262482,1
579,Whiteriver,AZ,33.846063,-109.9576232,3
580,Bisbee,AZ,31.4481547,-109.928408,2
581,Valle,AZ,35.6156245,-112.072876,1
582,Roosevelt lake,AZ,33.70468935,-111.1661297,2
583,Quijota,AZ,32.1841401,-110.8654781,1
584,Red Rock,AZ,36.6044451,-109.060653,3
585,phoenix,AZ,33.4484367,-112.074141,1
586,Tuscan,AZ,32.59801775,-114.5709517,1
587,East mesa,AZ,36.6055562,-109.2659361,1
588,Bouse,AZ,33.9325235,-114.0057748,20
589,mohave valley,AZ,35.0527235,-114.571653,1
590,Eagar,AZ,34.1111581,-109.291475,2
591,Lake Havasu,AZ,34.4105067,-114.2908721,13
592,Phoenix/Tempe,AZ,33.40927595,-111.9613512,2
593,scottsdale,AZ,33.4942189,-111.926018,1
594,Tolleson,AZ,33.4500497,-112.259309,1
595,Rio Rico,AZ,31.4714828,-110.9764769,7
596,Fort Mohave,AZ,34.9124703,-114.6052553,7
597,Red Mountain,AZ,34.2386265,-114.1521693,1
598,Apache junction,AZ,33.4150485,-111.549577,1
599,Leupp,AZ,35.2982231,-111.006193,3
600,Catalina,AZ,32.482131,-110.9001974,1
601,Saguaro Lake,AZ,33.56731455,-111.5235693,1
602,Bylas,AZ,33.1386688,-110.125087,1
603,Pomerene,AZ,31.999527,-110.286183,1
604,Oak Creek/Sedona,AZ,34.8622974,-111.7617634,1
605,Elfrida,AZ,31.6853714,-109.6870138,1
606,Patagonia,AZ,31.5402016,-110.753927,2
607,North Rim,AZ,36.2104375,-112.0610748,1
608,Lake Roosevelt,AZ,33.70468935,-111.1661297,1
609,Arlington,AZ,33.3355685,-112.7743821,1
610,Superior,AZ,33.293945,-111.09623,9
611,Lake Pleasant,AZ,33.90415375,-112.2898708,1
612,Ajo,AZ,32.3933515,-112.902723,9
613,Cortaro,AZ,32.3470902,-111.0727381,1
614,Showlow,AZ,34.2491663,-110.044115,1
615,Parker,AZ,34.1498408,-114.28896,12
616,J6,AZ,32.54108225,-111.1203638,1
617,Polacca,AZ,35.8366716,-110.381519,2
618,East Phoenix/Tempe,AZ,33.4377046,-111.9616747,1
619,Ganado,AZ,35.6992764,-109.5498219,4
620,Marble Canyon,AZ,36.8155432,-111.637661,1
621,Clarkdale,AZ,34.7711319,-112.0579367,3
622,Tombstone,AZ,31.714229,-110.0652028,4
623,Southern,AZ,33.39378485,-111.9234495,1
624,Thatcher,AZ,32.8492323,-109.759247,2
625,Dragoon,AZ,32.0281367,-110.0386795,2
626,Village of Oak Creek,AZ,34.7794605,-111.7624459,3
627,Duncan,AZ,32.7151776,-109.1004486,4
628,Sonora Desert,AZ,32.2598642,-112.9262583,1
629,Dewey,AZ,34.5275895,-112.2420702,5
630,South Lake Havasu City,AZ,34.5128815,-114.3401978,1
631,Sells,AZ,31.9159161,-111.878044,1
632,Miami,AZ,33.3994776,-110.87095,3
633,San tan valley,AZ,33.1775233,-111.547892,1
634,Winslow,AZ,35.0241984,-110.6973463,9
635,Desert Hills,AZ,34.5546255,-114.3747908,1
636,Paulden,AZ,34.879893,-112.4770987,4
637,Fortuna,AZ,32.6906033,-114.4530026,1
638,Welton,AZ,32.7403336,-114.4826625,2
639,Luke Air Force Base,AZ,33.5354345,-112.3735227,1
640,Buckeye/Litchfield Park,AZ,33.504029,-112.4650499,1
641,Kayenta,AZ,36.7150095,-110.2460908,5
642,Benson (north of),AZ,31.9687987,-110.2970559,1
643,Sweetwater,AZ,31.9609032,-112.5840348,1
644,The Grand Canyon,AZ,35.2507516,-112.1881193,1
645,Congress,AZ,34.1538485,-112.8549191,4
646,Rock Point,AZ,36.7170573,-109.624514,1
647,Golden Valley,AZ,35.2216745,-114.2175543,14
648,Cochise County,AZ,31.8514532,-109.8181858,1
649,Interstate 8,AZ,32.1192571,-110.8649612,2
650,Grand Canyon,AZ,36.0965604,-112.0984941,6
651,Mohave Valley,AZ,35.0527235,-114.571653,1
652,Wittmann,AZ,33.7733775,-112.5270183,8
653,Wickenburg,AZ,33.9680962,-112.730135,16
654,Nelson,AZ,35.5141597,-113.3202086,1
655,Wickieup,AZ,33.6634794,-112.1058229,1
656,Sacaton,AZ,33.086806,-111.7581877,5
657,Palm Springs,AZ,33.4047711,-111.5384662,1
658,Estrella (west of Phoenix),AZ,33.3339058,-112.1711443,1
659,Carefree,AZ,33.8222377,-111.9181668,3
660,Tempe/Phoenix,AZ,33.40927595,-111.9613512,1
661,Jerome,AZ,34.7489107,-112.1137716,3
662,Black Canyon City,AZ,34.0708665,-112.1507149,7
663,York Valley,AZ,34.7866492,-112.4388305,1
664,Scenic,AZ,36.782334,-114.007006,1
665,South Phoenix/Laveen,AZ,33.3743596,-112.1477024,1
666,Wheatfields,AZ,36.2382416,-109.12631,1
667,Tacna,AZ,32.700149,-113.961874,3
668,Spring Valley,AZ,34.350292,-112.1507698,3
669,East Mesa,AZ,36.6055562,-109.2659361,4
670,South Scottsdale,AZ,33.6865238,-111.8539113,1
671,Aguila,AZ,33.939258,-113.1656314,2
672,Utting,AZ,33.8389157,-113.8868829,1
673,Avra Valley,AZ,32.419857,-111.3381132,2
674,Queen creek,AZ,33.2483858,-111.634158,1
675,Ash Fork,AZ,35.216333,-112.4913858,1
676,Mesa/Chandler,AZ,33.38486245,-111.841096,1
677,Oracle,AZ,32.6099702,-110.7651843,3
678,Tucson (Catalina Foothills),AZ,32.3147666,-110.8387912,1
679,Southwest desert,AZ,33.6082423,-112.2563191,1
680,Three Points,AZ,32.0463365,-111.2851902,1
681,Pima,AZ,32.1112624,-111.6546163,3
682,Cane Beds,AZ,36.9463736,-112.8943777,1
683,Vail,AZ,32.0100705,-110.6975281,3
684,Ahwatukee,AZ,33.3194186,-112.0312962,4
685,Miami/Globe,AZ,33.4112916,-110.8297638,1
686,Beaver Dam,AZ,36.8997989,-113.9359348,6
687,San Manuel,AZ,32.5997933,-110.6309289,2
688,Avondale/Tolleson,AZ,33.4597123,-112.2710141,1
689,Brenda,AZ,33.6796243,-113.9445832,1
690,Maricopa (City of),AZ,33.360581,-112.2174395,1
691,Camp Verde (south of),AZ,34.5652839,-111.8614077,1
692,Tumacacori,AZ,31.568702,-111.0523126,4
693,Eleven Mile Corner,AZ,32.8795058,-111.5670685,1
694,Tsaile,AZ,36.3062625,-109.2186966,2
695,Jacob Lake,AZ,36.7137341,-112.2160154,1
696,Highway 5,AZ,34.0802684,-112.1529427,1
697,Cordes Junction,AZ,34.3289024,-112.1216956,1
698,Sunset Point,AZ,33.5208737,-112.3623816,1
699,Bullhead,AZ,35.9018937,-114.0572421,3
700,Three-Points,AZ,32.0463365,-111.2851902,1
701,Rio Verde,AZ,33.7249997,-111.6688292,1
702,Prescott/Prescott Valley,AZ,34.6100243,-112.315721,3
703,Estrella Mountain,AZ,33.4817699,-112.3457163,1
704,East Mesa/Tempe,AZ,33.3637976,-111.8943343,1
705,Phoenix (Ahwatukee),AZ,33.3173294,-111.9735426,2
706,Sedona (south of),AZ,33.37532045,-111.9726897,1
707,Scottsdale (Phoenix),AZ,33.61734835,-111.9790442,1
708,North Scottsdale,AZ,33.5195843,-111.927162,1
709,Table Top Mountain,AZ,34.8494018,-111.7846547,1
710,Verde Valley,AZ,34.6795242,-111.9314589,1
711,Black Canyon,AZ,34.6592415,-112.0521548,1
712,White River,AZ,33.745707,-110.104466,1
713,Prescott National Forest,AZ,34.64233335,-112.7694405,2
714,Sunflower,AZ,33.8642086,-111.4676349,3
715,Wilcox,AZ,32.7411157,-114.4804579,3
716,Peach Springs,AZ,35.5253105,-113.4415829,1
717,Mammoth,AZ,32.722568,-110.6406547,1
718,Wilhoit,AZ,34.4045775,-112.6082221,2
719,Mesa/Tempe,AZ,33.391909,-111.9706017,1
720,Hackberry,AZ,35.3691614,-113.7271643,1
721,North Yuma,AZ,32.7736266,-114.5024405,1
722,Mayer,AZ,34.4263875,-112.2367232,3
723,Greenehaven,AZ,36.9911582,-111.5602961,1
724,Grand Canyon (North Rim),AZ,36.1974532,-112.0529243,2
725,Amado,AZ,31.685279,-111.0621284,3
726,Gila Bend (west of),AZ,32.9540997,-112.7264386,1
727,Franconia,AZ,34.7394521,-114.2682879,1
728,Vicksburg,AZ,33.7444747,-113.7521564,2
729,Mohawk,AZ,32.7267144,-113.7552022,1
730,Chandler/Casa Grande,AZ,32.9331778,-111.7238583,1
731,Kykotsmovi,AZ,35.8766568,-110.619002,1
732,Chinle,AZ,36.1501434,-109.5670685,2
733,N. Phoenix,AZ,32.2581142,-109.8356832,1
734,Cashion,AZ,33.4351349,-112.2999013,2
735,Wikieup/Wickenburg,AZ,34.700561,-113.6094047,1
736,Springerville,AZ,34.1340599,-109.2860081,2
737,Circle City,AZ,33.8149039,-112.5813594,1
738,Clay Springs,AZ,34.3617055,-110.2953961,1
739,Tuba City,AZ,36.1328917,-111.2399944,1
740,Flagstaff (near),AZ,35.21038255,-111.6066865,1
741,Gilbert/Chandler,AZ,33.2921029,-111.789791,1
742,Wikieup/Kingman,AZ,34.700561,-113.6094047,1
743,Lordsburg,AZ,33.3797969,-110.7492039,1
744,Chandler/Gilbert/Mesa,AZ,33.3110079,-111.6735671,1
745,Lupton,AZ,35.3539127,-109.053701,1
746,Mexican Water,AZ,36.9669462,-109.63789,2
747,unknown,AZ,35.0519703,-112.0798728,2
748,Phoenix/Glendale,AZ,33.6962229,-112.1503349,2
749,Phoenix (north of),AZ,33.4485658,-112.0732303,3
750,Palominas,AZ,31.3798232,-110.1184106,1
751,Tempe/Chandler,AZ,33.35475095,-111.8337518,1
752,Yuma (east of),AZ,33.3363271,-111.9804171,1
753,Vernon,AZ,34.2575361,-109.6928828,1
754,Window Rock,AZ,35.667165,-109.0634165,1
755,Seligman,AZ,35.3268815,-112.8763077,2
756,Tucson/Marana,AZ,32.2878067,-111.1559967,2
757,Hawley Lake,AZ,33.983936,-109.7470435,1
758,Nutrioso,AZ,33.953106,-109.2092478,1
759,Arizona,AZ,33.4610666,-112.0765171,4
760,Arivaca,AZ,31.5769832,-111.3306751,4
761,Nothing,AZ,34.479958,-113.3360128,1
762,South Tucson,AZ,32.1994951,-110.9683439,1
763,Phoenix Area,AZ,33.47805865,-112.1477435,1
764,Cedar Ridge,AZ,36.3929784,-111.5229059,1
765,Morristown,AZ,33.8562535,-112.6145185,2
766,Sun City (west of Phoenix),AZ,33.43141845,-112.235159,1
767,WIckenburg,AZ,33.9680962,-112.730135,1
768,Wide Ruins,AZ,35.4194639,-109.496494,1
769,North Phoenix/Scottsdale,AZ,33.5983999,-111.9519568,1
770,Mogollon Rim,AZ,34.3990987,-111.4000808,1
771,Heber/Overgaard,AZ,34.4124475,-110.5728906,1
772,San Luis,AZ,32.4934395,-114.7737551,1
773,Scottsdale/Phoenix,AZ,33.61734835,-111.9790442,2
774,Bullhead City/Laughlin,AZ,35.1722172,-114.570681,1
775,Overgaard,AZ,34.3908717,-110.5531791,2
776,St. Michaels,AZ,35.6611745,-109.0974388,1
777,Chiricahua National Monument,AZ,32.01397275,-109.3475406,1
778,Marana (Avra Valley),AZ,32.4113732,-111.2174879,1
779,Sedona/Verde Valley,AZ,34.83154785,-111.77654,2
780,Lake Mead,AZ,36.21720815,-114.4109763,2
781,Sentinel,AZ,32.8581047,-113.2132371,1
782,Bowie,AZ,32.3262613,-109.4870141,3
783,Dugas,AZ,34.3619734,-111.978487,1
784,Phoenix (south of),AZ,33.43289075,-112.0094223,1
785,Mesa/Phoenix,AZ,33.6644407,-112.0385729,1
786,Ahwatukee-Foothills (Phoenix),AZ,33.3194186,-112.0312962,1
787,West Phoenix,AZ,33.52441,-112.1070151,3
788,Palo Verde,AZ,33.3487145,-112.6774657,1
789,Mobile,AZ,33.0579792,-112.2704579,1
790,Tonopah (south of),AZ,33.337775,-111.9797148,1
791,Picture Rocks,AZ,32.34284125,-111.2474381,1
792,California,AZ,32.1969814,-110.8227371,1
793,Pinal County,AZ,32.8085851,-111.4426212,1
794,Sanders,AZ,35.2164137,-109.333711,2
795,Bellemont,AZ,35.2380657,-111.8334974,1
796,Wickiup,AZ,34.7758538,-112.8282377,2
797,San Carlos,AZ,33.35075,-110.4670301,2
798,Sonoran Desert,AZ,32.2598642,-112.9262583,1
799,Meteor Crater,AZ,35.02717365,-111.022743,1
800,Mormon Lake,AZ,34.9083543,-111.4632051,1
801,Phoenix (area),AZ,33.47805865,-112.1477435,1
802,Arizona (rural),AZ,33.3283107,-111.9278501,2
803,Highway 64,AZ,34.52912539,-112.4635478,1
804,Glendale/Phoenix,AZ,33.51421305,-112.2965017,1
805,Arizona??,AZ,33.4610666,-112.0765171,1
806,Dripping Springs,AZ,34.390799,-111.4327316,1
807,Window Rock NM/AZ,AZ,35.6610907,-109.067263,1
808,Tubac,AZ,31.629527,-111.0540692,1
809,Martinez Lake,AZ,32.9728185,-114.4635593,1
810,Flagstaff (north of),AZ,33.835521,-111.83052,1
811,Phoenix area,AZ,33.47805865,-112.1477435,1
812,Cordes,AZ,34.3033628,-112.1668266,1
813,West Sedona,AZ,34.8659133,-111.8017467,1
814,Bear Canyon Lake,AZ,34.3991994,-111.00218,1
815,Chandler/Queen Creek,AZ,33.2344534,-111.6856413,1
816,Kearny,AZ,33.0570085,-110.9106656,1
817,Imperial,AZ,33.4105923,-111.6622392,1
818,MM 110,AZ,31.7934799,-111.4267289,1
819,Parker Canyon Lake,AZ,31.4303754,-110.4568773,1
820,Mohawk Valley,AZ,33.6729932,-112.1302447,2
821,Petrified Forest National Park,AZ,34.9744769,-109.7079943,3
822,Rim Rock,AZ,33.108116,-109.7578601,1
823,Greer,AZ,34.0100477,-109.4587014,2
824,Alamo Lake State Park,AZ,34.2454342,-113.5691531,1
825,Apache Junction (east of),AZ,33.4455292,-111.62257,1
826,Page (Lake Powell),AZ,36.91622005,-111.4563348,2
827,Munds Park,AZ,34.945574,-111.6401551,1
828,Tollison,AZ,33.4500497,-112.259309,1
829,Phoenix (north Scottsdale),AZ,33.63724825,-111.9270558,1
830,Chloride,AZ,35.4144379,-114.1994006,1
831,Phoenix (west valley),AZ,33.6760285,-112.116412,1
832,Sedona  ( Village of Oak Creek),AZ,34.78269795,-111.7674745,1
833,Prescott (North of),AZ,33.2422351,-111.8070079,1
834,White Tank Mountains,AZ,33.5758827,-112.5788998,1
835,White Mountains,AZ,33.5758827,-112.5788998,1
836,Northwest Tempe,AZ,33.41413995,-111.9283578,1
837,Diamond Valley (Prescott Valley),AZ,34.5668434,-112.2645708,1
838,Phoenix (Tempe),AZ,33.40927595,-111.9613512,1
839,East Mesa /Apache Junction.,AZ,33.3787746,-111.5806691,1
840,Stanfield,AZ,32.879224,-111.9637063,1
841,St. David,AZ,31.893851,-110.2208108,1
842,Why,AZ,32.268672,-112.7387586,1
843,"Grand Canyon, North Rim",AZ,36.2135051,-112.0581359,1
844,Scottsdale (North of),AZ,33.5195843,-111.927162,1
845,Gila Bend/Ajo,AZ,32.3928407,-112.8721684,1
846,Mesa (north of),AZ,33.4310842,-111.831796,1
847,Arizona (northern),AZ,33.5525981,-112.176556,1
848,Monument Valley,AZ,36.9823883,-110.1111116,1
849,Tusayan,AZ,35.9735954,-112.126556,1
850,Interstate 40,AZ,31.9641047,-110.4528594,2
851,Golden Shores/Topock,AZ,34.7802009,-114.4805297,1
852,Klondyke,AZ,32.8353435,-110.3323118,1
853,Roosevelt,AZ,33.6675484,-111.1342893,1
854,Ft. Huachuca,AZ,31.5272545,-110.3606475,2
855,Alamo Lake,AZ,34.2543816,-113.5806763,1
856,Blythe,AZ,32.3542915,-111.1058332,1
857,Apache Lake,AZ,33.6220999,-111.2070941,1
858,Desert area,AZ,35.3905629,-111.4320983,1
859,Second Mesa,AZ,35.83423805,-110.5014254,1
860,Alpine,AZ,33.8485353,-109.142226,2
861,Black Hills,AZ,32.8567326,-109.3222918,1
862,Willow Beach,AZ,35.8697801,-114.6600654,1
863,Encinitas,AZ,32.2739141,-110.8448225,1
864,Cardiff,AZ,32.2152854,-110.774872,1
865,Fort Huachuca,AZ,31.5272545,-110.3606475,1
866,Colorado River Highway,AZ,35.1775284,-114.56558,1
867,Unknown,AZ,35.0519703,-112.0798728,1
868,Highway,AZ,32.3394122,-110.7093402,1
869,Dome,AZ,32.7581725,-114.3661203,1
870,Mesa Arizona,AZ,33.4151005,-111.8314552,1
871,payson,AZ,34.2406479,-111.3230261,1
872,Eureka Springs,AR,36.4000796,-93.7392419,10
873,Jonesboro,AR,35.8272257,-90.6949871,89
874,Little Rock,AR,34.7465071,-92.2896267,72
875,Fayetteville,AR,36.0625843,-94.1574328,69
876,Rogers,AR,36.3320197,-94.1185366,18
877,Benton,AR,36.3456186,-94.2670404,6
878,Judsonia,AR,35.270085,-91.6398575,4
879,Cave City,AR,35.9469741,-91.5511429,1
880,Hot Springs Village,AR,34.6720356,-92.9987886,2
881,Oak Grove,AR,36.4565246,-93.4364512,1
882,Hot Springs,AR,34.5038393,-93.0552437,25
883,Mountain Home,AR,36.3361391,-92.3801187,16
884,Bella Vista,AR,36.4678036,-94.2669727,2
885,Conway,AR,35.2521996,-92.6888936,40
886,Melbourne,AR,36.0595148,-91.9084819,2
887,Bigelow,AR,35.0012336,-92.6295795,7
888,Lonoke,AR,34.7414404,-91.862792,5
889,Brinkley,AR,34.8878719,-91.1945688,1
890,Littlerock,AR,34.521104,-117.983679,10
891,Pangburn,AR,35.4263113,-91.8388005,2
892,Fort Smith,AR,35.3784666,-94.3996456,46
893,Star Valley,AR,36.143845,-97.006215,1
894,Camden,AR,33.5845582,-92.8343294,12
895,Pine Bluff,AR,34.2157064,-92.0140402,6
896,Cave Springs,AR,36.2634109,-94.2318728,1
897,Russellville,AR,35.2784173,-93.1337856,31
898,Colt,AR,35.1314789,-90.8112245,1
899,Lead Hill,AR,36.4320118,-93.014342,1
900,Springdale,AR,36.1867442,-94.1288142,24
901,Marshall,AR,39.854861,-80.6616946,4
902,Ward,AR,35.0303648,-91.950421,6
903,Prim,AR,35.6939653,-92.1084844,1
904,Berryville,AR,36.3704704,-93.5695551,5
905,Morrilton,AR,35.154026,-92.7429266,5
906,Clarksville,AR,35.4713108,-93.4664819,10
907,Bauxite,AR,34.5573078,-92.5237975,5
908,Flippin,AR,36.2769948,-92.5954235,5
909,Hampton,AR,33.5380207,-92.4668693,5
910,Hensley,AR,34.504406,-92.20845565,1
911,Waldron,AR,34.8984323,-94.0907634,2
912,Maumelle,AR,34.856613,-92.4056858,6
913,Hamburg,AR,33.2281757,-91.7976285,1
914,Huntsville,AR,36.0884253,-93.7375258,2
915,Winslow,AR,35.8001035,-94.1325842,2
916,Cotter,AR,36.2711798,-92.5354402,2
917,Cabot,AR,34.974532,-92.0165336,11
918,LITTLE ROCK,AR,34.7465071,-92.2896267,1
919,Sardis,AR,39.3375879,-80.4178689,1
920,Hot springs,AR,34.5038393,-93.0552437,1
921,Mountain View,AR,35.8684075,-92.1176521,3
922,Siloam Springs,AR,36.1881365,-94.5404962,8
923,West Fork,AR,35.9242477,-94.1885387,2
924,Ola,AR,35.0323119,-93.2232345,1
925,Hope,AR,33.6670616,-93.5915665,2
926,Clinton,AR,35.5914666,-92.4604361,5
927,Paragould,AR,36.0584021,-90.4973286,13
928,Yellville,AR,36.2261815,-92.6848876,3
929,Powhatan,AR,36.0822925,-91.1184589,1
930,Fordyce,AR,33.8137161,-92.4129303,2
931,Greenwood,AR,35.2167352,-94.2560266,6
932,Leslie,AR,35.8303873,-92.5578551,3
933,Van Buren,AR,35.5759086,-92.4916144,10
934,Bull Shoals,AR,36.383956,-92.5815527,1
935,Patterson,AR,35.2567534,-91.2351255,1
936,Mayflower,AR,34.9570325,-92.4273785,5
937,Gassville,AR,36.2831238,-92.4940505,3
938,Knoxville,AR,35.3816786,-93.3639938,1
939,Viola,AR,36.3967317,-91.9826515,1
940,West Helena,AR,34.5506573,-90.6417741,2
941,West Memphis,AR,35.1464797,-90.1845388,8
942,Rector,AR,36.2630583,-90.2926055,1
943,Jasper,AR,36.0081324,-93.1865659,8
944,Fairfield Bay,AR,35.6052619,-92.2677334,1
945,Ozark,AR,35.4888029,-93.831516,4
946,Hazen,AR,34.7813665,-91.5789815,1
947,Mena,AR,34.5837324,-94.2376664,12
948,Bentonville,AR,36.3728538,-94.2088172,16
949,Cherokee Village,AR,36.295861,-91.5419811,4
950,Havana,AR,35.1112128,-93.528936,1
951,North Little Rock,AR,34.769536,-92.2670941,13
952,Alma,AR,35.4778653,-94.2218752,9
953,Osceola,AR,35.7050778,-89.969532,3
954,Y-City,AR,34.7348248,-94.0771521,1
955,Ashdown,AR,33.67344,-94.1299625,3
956,Blytheville,AR,35.9288199,-89.9073557,2
957,Hattieville,AR,35.2875814,-92.7868322,1
958,Gateway,AR,36.490349,-93.9318661,1
959,Floyd,AR,35.1948069,-91.9676445,1
960,Jacksonville,AR,34.8662005,-92.1101458,7
961,Bono,AR,35.9089594,-90.7987293,3
962,Earle,AR,35.2707245,-90.4656194,1
963,Wright,AR,34.4350955,-92.0662539,1
964,Beebe,AR,35.0735738,-91.8863516,3
965,Gilbert,AR,35.9912834,-92.7163137,3
966,Quitman,AR,35.3826422,-92.2150415,1
967,Prescott,AR,33.8026107,-93.3810057,2
968,Mt. Ida,AR,34.5544099,-93.6327926,1
969,Newberry,AR,39.22063465,-81.69375997,1
970,Jessieville,AR,34.7012029,-93.0615688,1
971,Greenbrier,AR,35.2339274,-92.3877837,8
972,Cave city,AR,35.9469741,-91.5511429,1
973,Imboden,AR,36.2025683,-91.1745727,2
974,Farmington,AR,36.0420248,-94.2471515,3
975,Sherwood,AR,34.8150907,-92.2243153,5
976,Central City,AR,35.3266955,-94.2337548,1
977,Crossett,AR,33.1263899,-91.96297,1
978,Malvern,AR,34.3625823,-92.8092694,6
979,Dardanelle,AR,35.2231408,-93.1579532,5
980,Perryville,AR,35.0048102,-92.8026673,2
981,McRae,AR,35.1137095,-91.8217004,2
982,Tontitown,AR,36.1778565,-94.2335396,3
983,Elkins,AR,36.0014682,-94.0082547,3
984,Hartman,AR,35.4325849,-93.6154676,4
985,Lake City,AR,35.8178347,-90.4352475,1
986,Batesville,AR,35.769799,-91.6409722,8
987,Clarkridge,AR,36.4778428,-92.3512705,1
988,Texarkana,AR,33.4254259,-94.0430937,5
989,Holiday Island,AR,36.4853478,-93.7321378,2
990,Needham,AR,35.8225749,-90.5351076,1
991,Nunley,AR,34.5406622,-94.1602075,1
992,Bryant,AR,34.5959265,-92.4890469,8
993,Hot Springs National Park,AR,34.51802,-93.0529422,2
994,Board Camp,AR,34.5378842,-94.0954828,1
995,Helena,AR,34.539412,-90.6155926,3
996,Fountain Hill,AR,33.355227,-91.8508008,2
997,Centerton,AR,36.3652679,-94.2886875,5
998,Harrison,AR,39.2820223,-80.3789878,9
999,Newport,AR,35.608376,-91.2688024,4
1000,Corning,AR,36.4083989,-90.5859698,2
1001,Gosnell,AR,35.9576203,-89.9710071,1
1002,Light,AR,36.0700694,-90.7478918,2
1003,Pea Ridge,AR,36.4515042,-94.1162147,2
1004,Lexa,AR,34.5971607,-90.7503729,1
1005,Gum Springs,AR,33.9787123,-92.2740373,1
1006,Forrest City,AR,35.0081474,-90.7898342,3
1007,Luxora,AR,35.7551717,-89.9291501,2
1008,New Blaine,AR,35.2895304,-93.4201836,1
1009,Trumann,AR,35.675279,-90.517369,2
1010,Mount Ida,AR,34.5544099,-93.6327926,3
1011,Midway,AR,35.5178579,-91.6009699,1
1012,Alexander,AR,34.6295373,-92.4412674,3
1013,El Dorado,AR,33.2115087,-92.6650144,10
1014,Lincoln,AR,33.9359663,-91.7713274,1
1015,Prairie Grove,AR,35.9774334,-94.3137353,3
1016,Marion,AR,36.2378521,-92.6999559,3
1017,Lowell,AR,36.2553543,-94.1307587,5
1018,London,AR,35.328973,-93.2529553,1
1019,Star City,AR,33.9428794,-91.8434668,1
1020,Boonville,AR,35.14076735,-93.91501054,1
1021,Magnolia,AR,33.2670725,-93.2393341,3
1022,McGehee,AR,33.6294189,-91.399277,1
1023,Heber Springs,AR,35.4976958,-92.0324875,7
1024,Gurdon,AR,33.9182285,-93.1488168,1
1025,Grannis,AR,34.2406665,-94.3349306,1
1026,Fern,AR,35.6389719,-94.0163117,1
1027,Garfield,AR,38.9548043,-81.5445683,3
1028,Beaver Lake,AR,36.2888866,-94.01548208,2
1029,Highfill,AR,36.2613983,-94.3574694,1
1030,Pleasant Grove,AR,35.8606296,-90.6495553,1
1031,Monticello,AR,33.6293427,-91.7912327,2
1032,Beaver,AR,36.4746591,-93.7691308,1
1033,Lewisville,AR,33.3584583,-93.5776771,1
1034,Sherwood/North Little Rock,AR,34.84465225,-92.24333633,1
1035,Lonsdale,AR,34.5443578,-92.8094141,1
1036,Pocahontas,AR,36.2612154,-90.9711021,8
1037,Booneville,AR,35.1403474,-93.9219333,3
1038,Walnut Ridge,AR,36.0680241,-90.9561004,2
1039,Horseshoe Lake,AR,34.9134499,-90.3078803,1
1040,Black Rock,AR,36.1088761,-91.0982824,1
1041,Rudy,AR,35.5278646,-94.2707653,1
1042,Bryant/Benton,AR,36.414718,-94.085687,1
